textID,text,selected_text,sentiment
bbe7ecfac4,BYEEEEE!!!,BYEEEEE!!,neutral
e90239f5f1,Time to head back home. My business here is done.,Time to head back home. My business here is done.,neutral
7600ae3509," I wanted to, but I sadly work today.  Normally, I don`t work Fridays, either.",sadly,negative
0ba49d0613,Just ran hair first into spiderweb full of baby spiders...i almost set my own hair on fire to get rid of them! Almost.,Just ran hair first into spiderweb full of baby spiders...i almost set my own hair on fire to get rid of them! Almost.,neutral
dfb74a3581,first time in weeks to see the clear blue sky,first time in weeks to see the clear blue sky,neutral
66ee76cbc4, lol... i`ve been in Bk for over a year... going on 2 and u haven`t come yet!!!,lol...,positive
5dbc76b885, i know they r lol i hope she does she said she will,hope,positive
b6e52ad878," Unfortunately, I didn`t do it on purpose - itunes shuffle did it. It followed up with Dreadzone, so no life-ruin music-trauma.","Unfortunately,",negative
c8f88c6bc2,  okay i need to find another way then lolz,okay i need to find another way then lolz,neutral
19b02e81c8,"_Reid Lol. It was the dissing of the were-octopus that did you in. However, he redeems himself by rescuing you from a were-spider.","_Reid Lol. It was the dissing of the were-octopus that did you in. However, he redeems himself by rescuing you from a were-spider.",neutral
33e77aafa6,  glad your feeling abit better!  I think mine might be nearly gone now xD,t better,positive
915f46f043,_Hammond Were on the way home from a night in London! Was lovely! Now working all weekend and Monday  when the weathers nice x,lovely!,positive
e100a553e1,.. these holidays are soo boring..,soo boring..,negative
009ab3e6db,Watching southpark for another 20 minutes,Watching southpark for another 20 minutes,neutral
f0ca2549ca," lol, my current mp3 player is a brick. It would be nice to have something slim",It would be nice,positive
f7bdb8264b,Going to get some strawberries for the champagne tonight!,Going to get some strawberries for the champagne tonight!,neutral
1265739e54," Good luck  I wanna see them again too. I waited outside by their buses to see them before, no autographs tho!",Good,positive
1e94709bf1,last sunday before going home!,last sunday before going home!,neutral
fe84e63a2d,I love ! Thank you SO much for saying 'hi to Jenn & Laura' yesterday in Arcadia! My friend Shannon surprised me w/the vid,I love !,positive
28e61e90fb, Aww that sucks   It wasn`t that long though but Dianne was SO cute as usual <3 Hopeflly some1 mite put it on youtube :S,Aww that sucks   It wasn`t that long though but Dianne was SO cute as usual <3 Hopeflly some1 mite put it on youtube :S,neutral
77cd07804f,gooodmorning people of earth!,gooodmorning,positive
da61b7cac9,says everyone was busy  http://plurk.com/p/rou4v,says everyone was busy,neutral
64130bb1e7, we had bbq chicken pizza last night! (although it wasn`t deep dish   glad to hear you had fun in p.r.!!,we had bbq chicken pizza last night! (although it wasn`t deep dish   glad to hear you had fun in p.r.!!,neutral
0ddec2e8c6, Forget completely abt uploading the assignemtn.   Only remmebered cos of ur twit.,Forget completely abt uploading the assignemtn.   Only remmebered cos of ur twit,neutral
ac4040f7af,watching The Uninvited in my room. Can`t wait to go home. But I have to go to the Deid first.,watching The Uninvited in my room. Can`t wait to go home. But I have to go to the Deid first.,neutral
5c3d9c52f6,i no i no bt i had only been a gamer for like 2 years when i made that attempt  lol yea i luvd F1 to an extent ,luvd,positive
8305cf1582, Ah good. Glad to be useful.,Glad,positive
309d756838,doing the awful online portuguese test!,awful,negative
15d527d485, yes... nice. I missed a lot of fun. **** exams. you are looking good...hair,yes... nice. I missed a lot of fun. **** exams. you are looking good...hair,neutral
d0dc5cb56c,is chatting to one of her besties.,is chatting to one of her besties.,neutral
1190b93cd7,im trying to put up a pic but it wont work!!!!,im trying to put up a pic but it wont work!!!!,neutral
4568211cd0,totally having austin powers withdrawl symptons and Darrius withdrawl symptoms and mommy and minne withdrawl syamptoms.,totally having austin powers withdrawl symptons and Darrius withdrawl symptoms and mommy and minne withdrawl syamptoms.,neutral
45b9211b42, Thanks `Mckenzie`,Thanks,positive
9ce5570064,gotta restart my computer .. I thought Win7 was supposed to put an end to the constant rebootiness,gotta restart my computer .. I thought Win7 was supposed to put an end to the constant rebootiness,neutral
36814b5a72,"happy bank holiday monday twitter! bath time, spring clean, movie marathon , lazy day",happy,positive
a1f191b535,prepare yourself,prepare yourself,neutral
35f393a245,"WOW, i AM REALLY MiSSiN THE FAM(iLY) TODAY. BADDD.",BADDD.,negative
88f5a606d9, Yay! Tell her I said congrats,congrats,positive
d90d97782d,off to Sacto to take babies to kennel,off to Sacto to take babies to kennel,neutral
9843ecd416,"Aw, not going to Toronto anymore.",not going,negative
3c83e93753," it`s like triple what i`ve got, so it`s a lot to me as well. Well done",Well done,positive
f80742ab93,@_NewAmerykah_ im alllllllllllllllllllllllllllll about that... a **** woke up late... didnt get my breakfast (wakenbake),@_NewAmerykah_ im alllllllllllllllllllllllllllll about that... a **** woke up late... didnt get my breakfast (wakenbake),neutral
1206c7aefb, I accidentaly slammed my finger in the trunk,I accidentaly slammed my finger in the trunk,negative
ea1073bd4e,_B all the shows are sold out  so I have to wait til tomorrow or sunday...,_B all the shows are sold out  so I have to wait til tomorrow or sunday...,neutral
feeddf023d, I am blessed beyond measure,blessed,positive
31913b6f2c,Polaroid film today?! I hope so. Green tea = Yum. I got a 8/9 on my appearance for my 'job' interview. Too much cleavage?,Polaroid film today?! I hope so. Green tea = Yum. I got a 8/9 on my appearance for my 'job' interview. Too much cleavage?,neutral
ac73d04ccf,Sitting in the car. My ipod is about to die so Im not gonna have anything to do.,Sitting in the car. My ipod is about to die so Im not gonna have anything to do.,neutral
734dfd272c,Only have 80  followers... So sad.,So sad.,negative
be3e08e2da,No Yonkers news posts until June 2 because the newspaper furloughed me,No Yonkers news posts until June 2 because the newspaper furloughed me,neutral
5c9e1891fe," awesome, I`m looking at sourcing some as well.","awesome,",positive
d6be102997, omg i had that book its soo funny,omg i had that book its soo funny,positive
3570ecbc75," hi there, nice to meet you.  I am new to twitter and I guess you are too?",nice,positive
b86bd3fe25,blast from the ****`ing past. NTS why must you suck so badly at school?,badly,negative
19fcb0890d," I am UCE, I did my PGCE there   went to Leicester for my main degree though ...","I am UCE, I did my PGCE there   went to Leicester for my main degree though ...",neutral
e5e311c0c8, hey! thanks for following  how is it going?,hey! thanks for following,negative
dcc26e121a, Yayyyyyyyyyyy!!!!! but thats sp far away!,Yayyyyyyyyyyy!!!!! but thats sp far away!,neutral
b4f9541a41, tweeten maar,tweeten maar,neutral
7ac5f9c9c5,Can`t paint anymore because of the light,Can`t paint anymore because of the light,neutral
a28380ce79,seeing the gf 5 days in a row for a few hours each day is amazing-just wish the location wasn`t a hospital,is amazing-j,positive
4317aabcd5, Good work.I`ve only just managed to turn my studio on... I envy your productivity,. I envy your productivity,negative
8b33628327,I can`t eat a hot pocket anymore without thinking about Jim Gaffigan,I can`t ea,negative
a655fbb5eb,"Aww, I love my daddy! He works 7 days a week almost all day and still tries to go to SF with all of us",I love my,positive
2dbc714440," Tom , today my school played POV at the break , and I almost cryed !  your show in sao paulo is today ! I wish i could be there!",I almost cryed !,negative
8387eb06e8,Getting anxious for Blink- 182`s new album!,anxious,negative
6b32e8ad3b,1 John is an amazing book. Just what I needed to brighten my mood.,amazing,positive
ac4bbd801f," yeah, it`s gonna be rubbish!",rubbish!,negative
484e833d5d,I need a coffee,I need a coffee,neutral
6f99793f65,  does it mean you will b going 2 bed earlier on Mondays?,does it mean you will b going 2 bed earlier on Mondays?,neutral
2f955c2829,I am probably spamming my follower`s account.,spamming,negative
e4a4d3f0b1, Two more tweets to go for 2345 tweets,Two more tweets to go for 2345 tweets,neutral
5ff9641dc0,Another great song to sing along with....    ? http://blip.fm/~5jhtq,great,positive
575fcbb3b6, Have you met me? (lol) MY MIDDLE NAME IS CREEPY FGS,(lol),positive
ef8f79cae3,"I`m bored... Don`t want to stay home tonight, but don`t want to spend money  blah",bored..,negative
6a9c8b5f47, thx 4 following  r y a band? What kind of genre that y play? Nice to meet all of y,thx 4 following  r y a band? What kind of genre that y play? Nice to meet all of,positive
cc12d15597, Cool I`m glad.I will save some tea for you,glad.,positive
4683460ce7,lost my game  by 3 POINTS!!!!!,lost,negative
f9147427db, that David -- nice to know he feels so comfortable 'twitting' or 'tweeting' us.   I have a feeling he misses home.,nice to know he feels so comfortable 'twitting' or 'tweeting' us.   I have a feeling he misses home,neutral
ccce222da3,"Work is MAD blocking sites! No fun  but they aren`t blocking facebook, twitter & youtube",MAD blocking,neutral
bb370f8d42,off for a run. moon-day is not that bad after all...  #fb,off for a run. moon-day is not that bad after all...  #fb,neutral
98b1f1dd5f, of course,of course,neutral
3adff3e0b8, heyy nat! twitter twitter twitter. you`ll get used to it hahaha  love youuuuuuuuuuu,love,positive
af8e8b4ede,I just got a twitter account,I just got a twitter account,neutral
d04f8878e0,"_brown Damnit, I accidentally put  instead of  in my #FollowFriday","Damnit,",negative
57c7383b1e, Just kidding! Don`t go around quoting me,Just kidding! Don`t go around quoting me,neutral
6ce851a2c0,Had a good day 2day!  off to bed. Nite tweeps.,good day 2day!,positive
d580d203f3,i have no swine flu! because of the temperature screening here i feel like a criminal with my cold.,like a criminal with my cold.,negative
d67abdeb83,back to school! feels like its gonna be a great day,great day,positive
48ba01d8cb,"  Still dealing with quite a bit of pain, will jump off here soon to lay down,very frustrating  Thanks 4 asking",f pain,negative
de551d1d2c, nope! not comin up 2nite gurl!,nope!,negative
f32cda6b13,@ Nickchien _ i am happy to break my twitter virginity with you two.,happy,positive
ac55c1b977,rented bikes + unknown trail with random bumps + big hills + kids = one beat up little girl. Not a good day on the B family vacation.,one beat up little girl. Not a good day on,negative
6d81b98e07,my apartment is emptying out more & more each day.. so sad.. last week at 2000,sad..,negative
83f805343a,_Diva_Dee26 teehee Im glad to entertain ye,Im glad to entertain ye,positive
3463ecdfd6,Im.in.the.room Im.watching.the.HANNAHmovie.withMOM.She.said.this.film.very.great.,great.,positive
919c02e1d9,Sob! I can`t believe I`m ending my work week at the chapter about what Augusten Burrough`s father did to Ernie the guinea pig!,I can`t believe I`,negative
83ff548fd7, nothing  let`s stay quiet together. ps: did you cry?,nothing  let`s stay quiet together. ps: did you cry?,neutral
76dc12a6c3,Misses her work peeps,Misses her work peeps,negative
1915bebcb3,headache  wanna see my Julie,headache,negative
29ff04c591, http://twitpic.com/4jam0 - Oh it`s so beautiful! I`m happy you had a great time! Heartz,Oh it`s so beautiful!,positive
58d382e07a, lucky kid...i so wanna see loserville  pity im in oz....,lucky,positive
29e4e15fdf,driving past Tattered Cover w/o stopping  promising myself to make time next week.,Tattered,negative
0a3e8646ed,_Bill2030 And good morning to you too.,good,positive
17cbb1d45e,just had cheese on toast with ham (: about to get ready to go to LONDON!,just had cheese on toast with ham (: about to get ready to go to LONDON!,neutral
